CiteScore metrics calculated using data from 30 April, 2018. SNIP and SJR calculated using data from 30 April, 2018																				
Scopus SourceID	Title	CiteScore	Percentile	Citation Count	Scholarly Output	Percent Cited	SNIP	SJR	RANK	Rank Out Of	Publisher	Type	OpenAccess	Scopus ASJC Code (Sub-subject Area)	Scopus Sub-Subject Area	Quartile	Top 10% (CiteScore Percentile)	Scopus SourceID	Print-ISSN	E-ISSN
29884	Journal of International Accounting, Auditing and Taxation	1.17	71	34	29	55	1.027	0.265	64	226	Elsevier	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/29884	10619518	
145294	Critical Perspectives on International Business	1.17	67	68	58	53	0.741	0.378	110	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/145294	17422043	
145294	Critical Perspectives on International Business	1.17	66	68	58	53	0.741	0.378	26	77	Emerald	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/145294	17422043	
8300153115	Advances in Environmental Accounting and Management	1.17	77	7	6	67	0.237	0.374	20	86	Emerald	Book Series	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 1		https://www.scopus.com/sourceid/8300153115	14793598	
12100154706	Baltic Journal of Management	1.17	67	82	70	60	0.691	0.309	110	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/12100154706	17465265	
19500157803	Journal of the Knowledge Economy	1.17	62	184	157	49	0.787	0.382	212	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/19500157803	18687865	18687873
28994	Journal of Evolutionary Economics	1.16	62	171	148	51	0.773	0.518	213	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/28994	09369937	14321386
24378	Journal of Economics and Business	1.16	62	115	99	53	0.801	0.496	213	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/24378	01486195	
19400158701	Energy Systems	1.16	62	123	106	57	0.677	0.496	213	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/19400158701	18683967	18683975
26836	Journal of International Economic Law	1.15	76	137	119	49	1.559	0.795	21	86	Oxford University Press	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 1		https://www.scopus.com/sourceid/26836	13693034	14643758
16062	Quantitative Finance	1.15	71	464	404	49	1.027	0.738	65	226	Taylor & Francis	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/16062	14697688	14697696
24389	Journal of Industrial Economics	1.15	61	98	85	59	1.406	1.021	216	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/24389	00221821	14676451
3900148213	International Journal of Entrepreneurship and Small Business	1.15	67	304	265	50	0.867	0.401	112	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/3900148213	14761297	17418054
3900148213	International Journal of Entrepreneurship and Small Business	1.15	61	304	265	50	0.867	0.401	216	564	Inderscience	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/3900148213	14761297	17418054
17600155015	Journal of Entrepreneurship	1.15	67	38	33	52	0.968	0.281	112	340	SAGE	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/17600155015	09713557	
17600155015	Journal of Entrepreneurship	1.15	61	38	33	52	0.968	0.281	216	564	SAGE	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/17600155015	09713557	
28488	Economic Theory	1.14	61	224	196	58	1.561	2.302	219	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/28488	09382259	14320479
18500157300	Corporate Governance (Bingley)	1.14	65	161	141	54	0.978	0.336	27	77	Emerald	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/18500157300	14720701	
25564	German Economic Review	1.13	60	79	70	51	0.990	0.651	220	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/25564	14656485	14680475
28491	Economics of Transition	1.13	60	77	68	49	0.795	0.499	220	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/28491	09670750	14680351
14194	Games and Economic Behavior	1.13	71	385	342	52	1.241	1.823	66	226	Elsevier	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/14194	08998256	10902473
14194	Games and Economic Behavior	1.13	60	385	342	52	1.241	1.823	220	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/14194	08998256	10902473
21100242603	Journal of Place Management and Development	1.13	66	61	54	50	0.545	0.347	114	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/21100242603	17538335	
13927	Journal of Housing Economics	1.12	60	101	90	46	1.034	0.703	223	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/13927	10511377	10960791
20873	Environment and Development Economics	1.12	60	152	136	44	0.995	0.617	223	564	Cambridge University Press	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/20873	1355770X	14694395
15500	Journal of Family and Economic Issues	1.12	60	153	136	53	0.922	0.587	223	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/15500	10580476	15733475
3200147830	Journal of Accounting, Auditing and Finance	1.12	75	72	64	56	1.108	0.321	22	86	SAGE	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 1		https://www.scopus.com/sourceid/3200147830	0148558X	
3200147830	Journal of Accounting, Auditing and Finance	1.12	70	72	64	56	1.108	0.321	67	226	SAGE	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/3200147830	0148558X	
11200153572	International Journal of Business Innovation and Research	1.12	66	161	144	49	0.668	0.280	115	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/11200153572	17510252	
21100316071	Journal of Behavioral and Experimental Finance	1.12	70	104	93	55	0.662	0.475	67	226	Elsevier	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/21100316071	22146350	22146369
17272	Defence and Peace Economics	1.11	59	135	122	48	1.379	0.583	226	564	Taylor & Francis	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/17272	10242694	14768267
23633	Quarterly Review of Economics and Finance	1.11	69	208	187	54	0.904	0.496	69	226	Elsevier	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/23633	10629769	
23633	Quarterly Review of Economics and Finance	1.11	59	208	187	54	0.904	0.496	226	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/23633	10629769	
4100151536	Research in Transportation Economics	1.11	73	244	219	51	0.806	0.730	23	86	Elsevier	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/4100151536	07398859	
21781	Metroeconomica	1.11	59	88	79	48	1.143	0.650	226	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/21781	00261386	1467999X
15519	Finance Research Letters	1.10	69	342	311	52	0.748	0.565	70	226	Elsevier	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/15519	15446123	15446131
21100385809	International Journal of Quality and Service Sciences	1.10	64	99	90	53	0.597	0.309	28	77	Emerald	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/21100385809	17566703	1756669X
21100384006	International Journal of Intelligent Unmanned Systems	1.10	59	33	30	57	0.869	0.268	229	564	Emerald	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/21100384006	20496435	
21100431169	International Journal of Islamic and Middle Eastern Finance and Management	1.10	69	97	88	61	1.032	0.375	70	226	Emerald	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/21100431169	17538394	17538408
21100431169	International Journal of Islamic and Middle Eastern Finance and Management	1.10	66	97	88	61	1.032	0.375	116	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/21100431169	17538394	17538408
21100829274	Journal of International Studies	1.10	59	173	157	55	0.893	0.511	229	564	Centre of Sociological Research	Journal	YES	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/21100829274	20718330	23063483
27949	Zeitschrift fur Wirtschaftsgeographie	1.09	58	50	46	39	0.567	0.263	231	564	Walter de Gruyter	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/27949	00443751	
20727	Europe-Asia Studies	1.09	58	243	222	50	0.954	0.609	231	564	Taylor & Francis	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/20727	09668136	14653427
24381	Econometric Reviews	1.09	58	160	147	48	1.243	1.797	231	564	Taylor & Francis	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/24381	07474938	15324168
19400158573	Journal of Pension Economics and Finance	1.09	68	74	68	44	1.259	0.931	72	226	Cambridge University Press	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/19400158573	14747472	
19400158573	Journal of Pension Economics and Finance	1.09	58	74	68	44	1.259	0.931	231	564	Cambridge University Press	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/19400158573	14747472	
21100775631	IZA Journal of European Labor Studies	1.09	58	76	70	53	0.940	0.620	231	564	Springer Nature	Journal	YES	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/21100775631		21939012
21100830431	Service Science	1.09	65	61	56	54	0.331	0.185	117	340	INFORMS Institute for Operations Research and the Management Sciences	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/21100830431	21643962	21643970
28489	Economics and Politics	1.08	57	65	60	47	0.963	1.052	236	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/28489	09541985	14680343
29554	Journal of Bioeconomics	1.08	57	67	62	39	0.696	0.321	236	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/29554	13876996	15736989
20110	NBER Macroeconomics Annual	1.08	57	70	65	25	5.566	7.571	236	564	University of Chicago Press	Book Series	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/20110	08893365	
24900	Real Estate Economics	1.08	67	93	86	51	1.371	1.215	73	226	Wiley-Blackwell	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/24900	10808620	15406229
24900	Real Estate Economics	1.08	57	93	86	51	1.371	1.215	236	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/24900	10808620	15406229
6400153171	ASTIN Bulletin	1.08	67	92	85	54	0.941	0.878	73	226	Cambridge University Press	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/6400153171	05150361	17831350
6400153171	ASTIN Bulletin	1.08	57	92	85	54	0.941	0.878	236	564	Cambridge University Press	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/6400153171	05150361	17831350
21100372152	Journal of Behavioral and Experimental Economics	1.08	57	223	206	52	0.860	0.593	236	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/21100372152	22148043	22148051
23611	Public Choice	1.07	57	293	274	52	1.196	0.991	242	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/23611	00485829	15737101
144667	Property Management	1.07	67	81	76	49	0.710	0.342	75	226	Emerald	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/144667	02637472	
144667	Property Management	1.07	62	81	76	49	0.710	0.342	29	77	Emerald	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/144667	02637472	
11700154614	Journal of Management and Organization	1.07	65	171	160	53	0.670	0.543	118	340	Cambridge University Press	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/11700154614	18333672	
21100278302	Management Review Quarterly	1.07	62	31	29	52	0.782	0.266	29	77	Springer Nature	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/21100278302	21981620	21981639
71598	Agricultural and Resource Economics Review	1.06	57	84	79	46	0.713	0.414	243	564	Cambridge University Press	Journal	YES	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/71598	10682805	23722614
5200152620	Event Management	1.06	65	131	124	51	0.720	0.383	119	340	Cognizant Communication Corporation	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/5200152620	15259951	
21100235632	Asian Journal of Shipping and Logistics	1.06	65	83	78	53	0.934	0.389	119	340	Elsevier	Journal	YES	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/21100235632	20925212	
28524	European Review of Economic History	1.05	72	68	65	51	1.186	0.702	24	86	Oxford University Press	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/28524	13614916	14740044
4700152266	Econometrics Journal	1.05	56	61	58	48	1.098	2.926	244	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/4700152266	13684221	
17600155227	Asian Business and Management	1.05	64	59	56	50	0.614	0.378	121	340	Springer Nature	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/17600155227	14724782	14769328
17800156772	International Journal of Workplace Health Management	1.05	60	61	58	48	0.684	0.303	31	77	Emerald	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/17800156772	17538351	
20043	Scandinavian Actuarial Journal	1.05	56	125	119	50	1.043	0.917	244	564	Taylor & Francis	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/20043	03461238	16512030
21100299417	Young Consumers	1.05	72	92	88	48	0.620	0.361	24	86	Emerald	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/21100299417	17473616	17587212
21100456777	Journal of Demographic Economics	1.05	56	23	22	59	0.958	1.227	244	564	Cambridge University Press	Journal	NO	2002	Economics and Econometrics	Quartile 2		https://www.scopus.com/sourceid/21100456777	20540892	20540906
28802	Electricity Journal	1.04	64	331	318	43	0.619	0.632	122	340	Elsevier	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/28802	10406190	
19700166619	Journal of Neuroscience, Psychology, and Economics	1.04	69	53	51	51	0.526	0.479	26	86	APA	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/19700166619	1937321X	2151318X
19700166619	Journal of Neuroscience, Psychology, and Economics	1.04	59	53	51	51	0.526	0.479	32	77	APA	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/19700166619	1937321X	2151318X
19900193252	Journal of the American Taxation Association	1.04	66	51	49	39	0.786	1.227	76	226	American Accounting Association	Journal	NO	2003	Finance	Quartile 2		https://www.scopus.com/sourceid/19900193252	01989073	15588017
21100446531	Journal of Entrepreneurship in Emerging Economies	1.04	69	51	49	45	0.592	0.276	26	86	Emerald	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 2		https://www.scopus.com/sourceid/21100446531	20534604	20534612
21100446531	Journal of Entrepreneurship in Emerging Economies	1.04	64	51	49	45	0.592	0.276	122	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 2		https://www.scopus.com/sourceid/21100446531	20534604	20534612
